pair,date,high,low,open,close,volume
USDT_BTC,1614816000,51147.05,49850.81,50349.37,50894.48,197918438.7
USDT_BTC,1614819600,51622.94,50714.28,50894.48,51475.19,155800990.4
USDT_BTC,1614823200,51773.88,50790.55,51475.14,50791.63,127904320.8
USDT_BTC,1614826800,51033.47,49401.3,50792.02,49574.89,246022529.2
USDT_BTC,1614830400,49811.66,49010.1,49574.89,49065.33,197194266.5
USDT_BTC,1614834000,49698.43,49034.81,49065.32,49661.35,140413615.7
USDT_BTC,1614837600,49870,49237.49,49664.4,49393.07,131018764.9
USDT_BTC,1614841200,49816,49320,49393.08,49696.49,110828678.9
USDT_BTC,1614844800,50756.23,49688.46,49701.37,50221.61,205017535.4
USDT_BTC,1614848400,50225,48524.86,50221.67,49069.98,293836706.5
USDT_BTC,1614852000,49562.49,48747.46,49069.99,49219.42,155318797.6
USDT_BTC,1614855600,49499,48898.64,49216.96,49323.32,116380363.8
USDT_BTC,1614859200,49764.92,49113.63,49323.31,49355.84,125917611.8
USDT_BTC,1614862800,49710,48721.43,49355.85,49633.44,166619030.5
USDT_BTC,1614866400,50569.41,49205.13,49633.44,49422.53,245794766.7
USDT_BTC,1614870000,49812.41,48829.07,49422.53,49412.6,203320373.6
USDT_BTC,1614873600,50033.92,49300.01,49412.6,49693.59,135736787.7
USDT_BTC,1614877200,49927.34,48319.36,49694.6,48508.07,242741823.8
USDT_BTC,1614880800,48666.66,47588.52,48508.01,47600.01,286835970.5
USDT_BTC,1614884400,48394.04,47596.29,47600,48000.36,177510471.2
USDT_BTC,1614888000,48270.99,47500,48000.37,48221,146501948.8
USDT_BTC,1614891600,48434.68,47800,48221,47955.77,94901008.53
USDT_BTC,1614895200,48350,47859.16,47955.78,48249.99,64853394.21
USDT_BTC,1614898800,48710.94,48049,48249.99,48374.09,111449045.2
USDT_BTC,1614902400,48376.2,46512.9,48374.09,46829.84,328721516.5
USDT_BTC,1614906000,47000,46300,46829.84,46709.94,206693722.6
USDT_BTC,1614909600,47180.85,46366.33,46709.95,47108.28,156723197.3
USDT_BTC,1614913200,47339,46800.88,47107.25,47289.81,105421027.9
USDT_BTC,1614916800,47307.69,46500,47289.81,46679.08,97950064.72
USDT_BTC,1614920400,47253.17,46665.73,46670.26,47153.13,104974819.5
USDT_BTC,1614924000,47442.01,46954.81,47153.13,47396.56,98517743.6
USDT_BTC,1614927600,47547,47010.89,47396.56,47380,106162561
USDT_BTC,1614931200,47500,46418.12,47380,46634.35,182154304.9
USDT_BTC,1614934800,47157.43,46530,46635.75,47063.51,98404068.56
USDT_BTC,1614938400,47229.79,46780.01,47063.5,47080.97,96466965.18
USDT_BTC,1614942000,47523.59,47080.96,47080.96,47478.87,111937863.7
USDT_BTC,1614945600,47880,46974.32,47478.86,47649.99,179062291.8
USDT_BTC,1614949200,48296.93,47325.94,47650,48056.18,236340662.6
USDT_BTC,1614952800,48728.21,47936.51,48061.21,48136.81,248717770.5
USDT_BTC,1614956400,48698.19,47837.83,48136.82,47867.45,178860366.4
USDT_BTC,1614960000,47867.45,46885,47867.45,47658.14,264110340.3
USDT_BTC,1614963600,48237.42,47320,47656.65,48096.01,169030691.7
USDT_BTC,1614967200,48558.5,47918.38,48096,48478.11,146912674.7
USDT_BTC,1614970800,49400,48310.4,48478.12,49295.47,180194817.8
USDT_BTC,1614974400,49448.93,48832.17,49285.76,49173.85,143449027.2
USDT_BTC,1614978000,49398,48890.97,49173.85,49035.21,100533176.7
USDT_BTC,1614981600,49389.99,48673.71,49035.2,49061.76,87064645.45
USDT_BTC,1614985200,49160.29,48579.59,49061.77,48751.71,98728783.94
USDT_BTC,1614988800,49156,48675.67,48746.81,48808.05,90328263.11
USDT_BTC,1614992400,48901.65,48520,48807.83,48647.38,62960628.37
USDT_BTC,1614996000,48851.73,48435,48727.6,48652.55,51362371.27
USDT_BTC,1614999600,48801.81,48350,48647.37,48657.72,39764114.17
USDT_BTC,1615003200,48687.49,48115.83,48657.72,48451.16,83446085.4
USDT_BTC,1615006800,48895.32,48193,48450.12,48496.28,80307401.57
USDT_BTC,1615010400,48971.29,48482.17,48496.27,48922,85589315.54
USDT_BTC,1615014000,49117.32,48772.24,48922,48820.12,80636495.64
USDT_BTC,1615017600,49100,48600,48820.13,48641.64,109189858.4
USDT_BTC,1615021200,48785,48270.01,48641.65,48335.1,91307735.76
USDT_BTC,1615024800,48499.99,48000,48335.22,48035.36,103866218
USDT_BTC,1615028400,48331.91,48000,48035.37,48171.01,67556132.7
USDT_BTC,1615032000,48212.85,47401.82,48171.02,47660.74,157314265.4
USDT_BTC,1615035600,47753.39,47070,47660.75,47320.3,147223560.5
USDT_BTC,1615039200,47725.51,47201.12,47320.3,47560.96,86454116.6
USDT_BTC,1615042800,47712.69,47238.32,47562.67,47267.88,70130991.29
USDT_BTC,1615046400,47941.03,47104.85,47267.88,47757.43,118538409.6
USDT_BTC,1615050000,48450,47655.01,47755.08,48250.69,128615238.6
USDT_BTC,1615053600,48623,48109.79,48250.7,48473.3,96878694.16
USDT_BTC,1615057200,48690.6,48248.27,48473.3,48341.01,76741497.7
USDT_BTC,1615060800,48734.84,48223.36,48341,48518.5,115903829.2
USDT_BTC,1615064400,48723,48264.63,48518.51,48578.71,83333485.93
USDT_BTC,1615068000,49200,48463.75,48577.22,48920.88,97393078.61
USDT_BTC,1615071600,49120.01,48805,48920.87,48882.2,70431289
USDT_BTC,1615075200,49312,48882.2,48882.2,49203.25,103198224.5
USDT_BTC,1615078800,49490,48982.17,49203.25,49121.95,106634203.1
USDT_BTC,1615082400,49851,49052.91,49121.95,49550.58,127803055.4
USDT_BTC,1615086000,49900.99,49433.88,49550.57,49551.44,96921817.83
USDT_BTC,1615089600,49687.98,49296.8,49551.43,49436.18,75402078.27
USDT_BTC,1615093200,49459.25,49111.11,49436.18,49342,77820439.49
USDT_BTC,1615096800,49650,49146.68,49342,49458.56,73428065.59
USDT_BTC,1615100400,50179.17,49327.57,49459.61,50052.68,98810047.42
USDT_BTC,1615104000,50839.54,50041.84,50041.84,50383.09,217681721.8
USDT_BTC,1615107600,51148.22,50384.11,50384.11,50943.02,214282778.7
USDT_BTC,1615111200,50985.84,50448.3,50942.82,50612.92,143295200.5
USDT_BTC,1615114800,50899.22,50472.81,50612.92,50705.52,104312732.7
USDT_BTC,1615118400,50827.68,50391.19,50705.52,50746.2,97483869.92
USDT_BTC,1615122000,50850,50504.22,50746.2,50764.44,74825391.39
USDT_BTC,1615125600,51250,50130.65,50764.44,50646.34,175437666.3
USDT_BTC,1615129200,50827.93,50375,50644.47,50585.23,86620570.8
USDT_BTC,1615132800,51352.1,50585.23,50585.23,51052.9,182478941.7
USDT_BTC,1615136400,51201,50757.59,51052.89,51075.93,111189340
USDT_BTC,1615140000,51085.71,50368.2,51075.92,50412.31,96571297.84
USDT_BTC,1615143600,50580.21,50250,50412.31,50381.68,82922192.4
USDT_BTC,1615147200,50381.69,49758.01,50381.69,50036.64,131910392.5
USDT_BTC,1615150800,50265.81,49833.08,50036.63,50086.12,72905828.81
USDT_BTC,1615154400,50784.12,49986.39,50086.11,50498.55,76506985.45
USDT_BTC,1615158000,51450.03,50480.89,50498.56,50971.75,150433067.1
USDT_BTC,1615161600,51685,50843.59,50959.11,51491.1,167532220.8
USDT_BTC,1615165200,51847.38,51250.05,51491.1,51557.7,133321736.2
USDT_BTC,1615168800,51594.22,50481.84,51557.7,50730.82,148006873.6
USDT_BTC,1615172400,50808.32,50234.98,50730.82,50598.49,131406016.6
USDT_BTC,1615176000,50598.5,50100,50598.49,50417.44,113395708.4
USDT_BTC,1615179600,50816.16,50355.16,50417.45,50765.77,103420379.4
USDT_BTC,1615183200,50944,50150.42,50765.77,50274.76,144355923
USDT_BTC,1615186800,50427.53,49521.2,50274.76,49755.24,200668275.3
USDT_BTC,1615190400,49888.59,49274.67,49755.24,49880.35,183134555.2
USDT_BTC,1615194000,50099.97,49400,49880.49,49880,139353571.4
USDT_BTC,1615197600,50271.67,49682.3,49883.13,50061,139630861.9
USDT_BTC,1615201200,50560,49878,50061.01,50496.82,111303263.5
USDT_BTC,1615204800,50550,50100.01,50490.39,50275,123859515.9
USDT_BTC,1615208400,51065.63,50265.16,50274.58,50978.43,185567166
USDT_BTC,1615212000,51233,50122.45,50978.42,50740.9,177662740.7
USDT_BTC,1615215600,51220,50541.67,50744.26,51054.99,164440816.1
USDT_BTC,1615219200,51175,50550.01,51055,50664.91,119420974.8
USDT_BTC,1615222800,50880,50630,50664.91,50809.04,86504651.14
USDT_BTC,1615226400,51075.4,50732.36,50801.55,50803.18,86766065.46
USDT_BTC,1615230000,51485.35,50790,50803.19,51310.82,140806609.4
USDT_BTC,1615233600,51996.58,51236.2,51310.82,51759.63,193227154.4
USDT_BTC,1615237200,51927,51505,51762.77,51848.33,123383951.1
USDT_BTC,1615240800,51900,51300,51848.34,51599.99,107715294.6
USDT_BTC,1615244400,52402.78,51599.99,51599.99,52375.17,175963606.1
USDT_BTC,1615248000,52540.48,51789.41,52375.18,52020.23,197912696.4
USDT_BTC,1615251600,53760,51981.26,52020.24,53575.35,399283702.1
USDT_BTC,1615255200,53799,53250.41,53575.35,53592.7,197955885.6
USDT_BTC,1615258800,54100,53452.47,53592.84,53840.62,202076703.5
USDT_BTC,1615262400,54040,53484.44,53840.63,53678.88,132389835.4
USDT_BTC,1615266000,54400.8,53681.44,53684.14,54254.52,177122662
USDT_BTC,1615269600,54448,53737,54254.52,53847.64,167775431
USDT_BTC,1615273200,53890.92,53409.57,53847.64,53546.9,172686602.9
USDT_BTC,1615276800,54168.99,53274.96,53546.89,54023.79,153610890.8
USDT_BTC,1615280400,54270.27,53872.05,54023.79,54112.5,147119316.1
USDT_BTC,1615284000,54355,53875,54112.5,54159.52,186327392.6
USDT_BTC,1615287600,54293.97,53917.21,54159.52,54233.32,112971333.3
USDT_BTC,1615291200,54236.7,53538.77,54235.88,53725.5,135616547
USDT_BTC,1615294800,54815.84,53664.21,53725.49,54779.99,227723165.9
USDT_BTC,1615298400,54787.99,54364.32,54780.26,54488.22,208801703.4
USDT_BTC,1615302000,54515.22,53852.36,54491.33,54097.02,178144082.6
USDT_BTC,1615305600,54338,53750,54097.03,54098.11,135766937.1
USDT_BTC,1615309200,54272.05,53770.71,54098.1,53793.76,88748904.97
USDT_BTC,1615312800,54046.78,53626.97,53793.75,53885.96,103252758
USDT_BTC,1615316400,54225.35,53790,53885.96,54108.79,91204342.11
USDT_BTC,1615320000,54584.19,54052.76,54108.79,54326.14,121220201.9
USDT_BTC,1615323600,54519.47,53882.52,54326.14,54278.61,119259801
USDT_BTC,1615327200,54860.28,54139.1,54278.61,54808.75,97889012.5
USDT_BTC,1615330800,54895,54474.99,54808.76,54884.5,106591056.7
USDT_BTC,1615334400,55763,54782.93,54874.67,55510,278163888.8
USDT_BTC,1615338000,55813.09,54468.26,55510.01,54676.87,203388526.3
USDT_BTC,1615341600,54676.87,53300,54676.86,53936.44,313787381.4
USDT_BTC,1615345200,54126.67,53134.8,53936.43,53467.8,187553477.5
USDT_BTC,1615348800,53837.16,53332.46,53468.33,53647.63,106022641.8
USDT_BTC,1615352400,53692.21,53005,53647.63,53651.39,117817036.4
USDT_BTC,1615356000,54065.65,53510.01,53651.38,53864.41,136586624.9
USDT_BTC,1615359600,54407.74,53826.26,53864.4,54173.38,163063922
USDT_BTC,1615363200,54734.96,54032.38,54177.47,54632.79,121263076.1
USDT_BTC,1615366800,55444,54300.11,54632.78,55227.99,192174619.4
USDT_BTC,1615370400,55389,54679.95,55228,54832.98,143232395.1
USDT_BTC,1615374000,54991,54512,54832.99,54858.47,131435336.5
USDT_BTC,1615377600,55481.28,54834,54858.47,55219.99,159715138.2
USDT_BTC,1615381200,56333,55139.01,55219.99,56262.56,280601614.9
USDT_BTC,1615384800,56400,55761.66,56260.09,56092.62,236711475.7
USDT_BTC,1615388400,56489.66,55952.63,56092.62,56328.81,217544118.1
USDT_BTC,1615392000,57075.92,56100,56328.81,57009.53,276608476.2
USDT_BTC,1615395600,57100,56366,57009.53,56860.01,238726485.2
USDT_BTC,1615399200,57100,56566,56860.01,56730.54,171672296.5
USDT_BTC,1615402800,57387.69,56595.76,56730.55,56739.4,209778225.6
USDT_BTC,1615406400,56894.11,56037.15,56739.4,56266,243351448.8
USDT_BTC,1615410000,57045.22,55530.01,56266,56918.4,267433344
USDT_BTC,1615413600,57225.73,56476.95,56919.1,56905.37,122097690.9
USDT_BTC,1615417200,56950,55800,56905.37,55851.59,181468323.1
USDT_BTC,1615420800,56499.98,55505,55851.59,55601.55,210353015.9
USDT_BTC,1615424400,55947.36,55170.22,55607.55,55781.92,159874580.3
USDT_BTC,1615428000,56323.51,55649.93,55781.91,56314.58,136454058.8
USDT_BTC,1615431600,56483.11,55599,56316.41,55992.6,122958150.6
USDT_BTC,1615435200,56179.87,55603.66,55992.6,55835.4,107433105.1
USDT_BTC,1615438800,55835.39,55200.8,55835.39,55275.32,127532060.6
USDT_BTC,1615442400,55767.15,55005,55275.32,55557.94,160614869.3
USDT_BTC,1615446000,55797.07,55005,55555.13,55034.2,156384279.7
USDT_BTC,1615449600,55093.53,54272.82,55034.21,54761.02,298607963.5
USDT_BTC,1615453200,54928.43,54431.86,54761.01,54474.27,141452638.8
USDT_BTC,1615456800,55612.95,54414.4,54474.27,55530.6,197503390.8
USDT_BTC,1615460400,56270.75,55407.18,55530.59,56227.34,196688903.4
USDT_BTC,1615464000,56445.09,55702.09,56233.42,56272.54,214419408.7
USDT_BTC,1615467600,56999,56272.54,56275,56921.18,221504818.9
USDT_BTC,1615471200,57238.5,56462.48,56921.18,56815.13,280477535.4
USDT_BTC,1615474800,57091.06,55855,56815.13,56347.19,277865272.8
USDT_BTC,1615478400,57030,56340.06,56347.19,56872.1,198572717.1
USDT_BTC,1615482000,57050,56269.76,56872.1,56802.88,194291111.7
USDT_BTC,1615485600,57682,56531.67,56802.88,57519.86,281082821.1
USDT_BTC,1615489200,57651.35,56628.03,57519.86,56827.84,162499210.4
USDT_BTC,1615492800,57600,56560,56823.78,57457.36,174323211.1
USDT_BTC,1615496400,57900,57235.29,57457.36,57562.49,257564954.4
USDT_BTC,1615500000,58050,57462.12,57573.7,57874.67,162377609.2
USDT_BTC,1615503600,58150,57604.16,57882.57,57773.16,171530513.4
USDT_BTC,1615507200,58081.51,56777.77,57773.15,57362.04,230508156.4
USDT_BTC,1615510800,57640.34,56624,57362.05,56902.8,149079401.7
USDT_BTC,1615514400,57120.67,56700,56902.8,56972.08,94746373.79
USDT_BTC,1615518000,57294.47,56800,56972.08,57104.17,88961260.28
USDT_BTC,1615521600,57238.7,56456.58,57107.14,56696.17,134411337
USDT_BTC,1615525200,57269.87,56350,56696.18,57164.51,129789530.7
USDT_BTC,1615528800,57430,56894.49,57168.24,57061.52,117619076.4
USDT_BTC,1615532400,57061.53,56456.71,57061.52,56670.9,162772861.7
USDT_BTC,1615536000,57095.76,56259.79,56670.9,56503.21,179199309
USDT_BTC,1615539600,56819.42,56311,56506.71,56540.53,134846075.5
USDT_BTC,1615543200,56866.83,55826.05,56540.53,56715.97,222654294.1
USDT_BTC,1615546800,57073.48,56347,56715.97,56500,169660312.3
USDT_BTC,1615550400,56844.61,56179.47,56499.99,56386.89,135679621.3
USDT_BTC,1615554000,56391.25,54962.84,56385.97,55689.99,476655241.6
USDT_BTC,1615557600,56252.77,55368.42,55689.99,56211.83,209965144
USDT_BTC,1615561200,57095.41,56025.2,56221.53,56956.95,248013123.6
USDT_BTC,1615564800,57625.91,56956.95,56956.96,57367.21,236584058.2
USDT_BTC,1615568400,57768,57062.31,57367.21,57175.99,167389828.4
USDT_BTC,1615572000,57667.79,57070,57175.26,57349.23,135217315.9
USDT_BTC,1615575600,57547.07,56712.51,57349.24,56942.41,157560117.2
USDT_BTC,1615579200,57200,56400,56942.41,56696.8,197381435.6
USDT_BTC,1615582800,57170,56262.14,56696.81,56936.78,144882646.4
USDT_BTC,1615586400,57465.38,56859.06,56936.78,57157.29,128889329.2
USDT_BTC,1615590000,57500,57153.68,57157.29,57221.72,109588876.3
USDT_BTC,1615593600,57307.2,56312.91,57221.72,56689.35,165168452.5
USDT_BTC,1615597200,56707,56081.59,56689.36,56386.39,132887326.7
USDT_BTC,1615600800,56639.54,56078.23,56386.39,56473.41,123160401.3
USDT_BTC,1615604400,56790,56308.98,56473.41,56694.32,107744212.6
USDT_BTC,1615608000,56899,56257.47,56694.32,56896.32,87520342.54
USDT_BTC,1615611600,57090.46,56610,56882.74,56744.89,81423246.78
USDT_BTC,1615615200,57060.86,56491.92,56744.89,56931.58,99851921.22
USDT_BTC,1615618800,57389.58,56753.9,56931.57,57343.7,113909858.8
USDT_BTC,1615622400,57649.03,57126.2,57343.7,57434.31,169868896
USDT_BTC,1615626000,57614.52,57253.31,57434.3,57610.77,104898332.1
USDT_BTC,1615629600,59850,57446.81,57610.77,59448.19,750024014
USDT_BTC,1615633200,60200,59420.99,59448.2,59849.74,544708721.1
USDT_BTC,1615636800,60500,59232.53,59853.58,59911.99,352958744.7
USDT_BTC,1615640400,60159.45,59500,59911.99,59915.25,216545084.9
USDT_BTC,1615644000,60087.09,59700.67,59915.3,59756.45,137491113.6
USDT_BTC,1615647600,59953.63,59523,59761.93,59692.99,140901493.5
USDT_BTC,1615651200,59924.18,59458.67,59693,59820.43,162527909.7
USDT_BTC,1615654800,60520,59751.7,59820.39,60333.33,200018042.4
USDT_BTC,1615658400,60451.39,59977.6,60333.33,60281.95,145583487.3
USDT_BTC,1615662000,60864.97,60144.2,60281.95,60773.56,187200648.1
USDT_BTC,1615665600,61844,60651.74,60773.56,61648.26,370846057
USDT_BTC,1615669200,61737.02,60605.5,61648.26,61151.07,274099735.6
USDT_BTC,1615672800,61311.19,60767.62,61156.4,61096.04,108082107.6
USDT_BTC,1615676400,61480,61089.98,61091.75,61188.39,155963303.1
USDT_BTC,1615680000,61724.79,60900,61188.38,61260.48,178152245.8
USDT_BTC,1615683600,61260.48,60724.26,61260.47,61081,138789298.9
USDT_BTC,1615687200,61218.2,60788.01,61081,61061.27,95357203.88
USDT_BTC,1615690800,61472.08,60900,61061.28,61356.31,95843858.05
USDT_BTC,1615694400,61595.09,61088.67,61356.3,61225.53,90606709.62
USDT_BTC,1615698000,61285.41,60903.96,61225.54,61016.29,104720513.5
USDT_BTC,1615701600,61016.3,60523.14,61016.29,60975.39,143136145.2
USDT_BTC,1615705200,60975.39,60455.28,60975.39,60494.8,92234962.64
USDT_BTC,1615708800,60871.03,60250.01,60494.8,60787.75,131189408.7
USDT_BTC,1615712400,61110.53,60618,60787.75,60934.11,112600404.6
USDT_BTC,1615716000,60970,60135.37,60933.62,60293.09,178349426.3
USDT_BTC,1615719600,60405.03,59354.62,60293.08,60308.31,277582980.8
USDT_BTC,1615723200,60550,60140.96,60308.3,60427.82,138632917.2
USDT_BTC,1615726800,60481.7,59734.03,60427.81,59940,152769221.6
USDT_BTC,1615730400,60477.83,59868.12,59940,60001.91,117410605
USDT_BTC,1615734000,60150,59470,60001.9,59681.26,149336242.9
USDT_BTC,1615737600,60066.59,59300,59681.21,59567.74,184953714
USDT_BTC,1615741200,60023.07,59523.66,59567.74,59701.1,97971937.37
USDT_BTC,1615744800,60369.99,59700,59701.1,60138.31,94907457.27
USDT_BTC,1615748400,60200,59789.74,60138.31,59931.7,79162190.55
USDT_BTC,1615752000,60325.98,59702.78,59928.71,60264.48,100584010.8
USDT_BTC,1615755600,60485.08,59852.18,60264.48,60081.54,89065134.55
