pair,date,high,low,open,close,volume
USDT_BTC,1618556400,61637.96,61025,61455.69,61414.83,195315861.4
USDT_BTC,1618560000,61607.83,61122,61414.88,61191.91,178150708.1
USDT_BTC,1618563600,61264.46,60400,61193.23,60643.79,326081214.5
USDT_BTC,1618567200,60969.5,60240,60643.8,60247.54,260130208.2
USDT_BTC,1618570800,60880,60000,60247.53,60853.81,341103043.5
USDT_BTC,1618574400,61011.22,60523.63,60853.8,60716.32,279625136.5
USDT_BTC,1618578000,61173.22,60250,60716.32,60546.68,412886410.1
USDT_BTC,1618581600,61460.35,60519.99,60546.67,61256.63,342913401.9
USDT_BTC,1618585200,61627,61093.98,61256.63,61551.62,213678669.6
USDT_BTC,1618588800,61800.39,61139.9,61551.62,61722.39,329629599.5
USDT_BTC,1618592400,61848.94,61555,61722.39,61572.03,166734292.7
USDT_BTC,1618596000,61823.74,61105,61572.03,61817.56,145575397
USDT_BTC,1618599600,61877,61374.6,61817.55,61713.43,141580301.4
USDT_BTC,1618603200,62000,61625.02,61713.42,61914.7,148057103.4
USDT_BTC,1618606800,62087.98,61720.01,61914.7,61727.45,115039133.6
USDT_BTC,1618610400,61979.32,61522.46,61727.46,61547.33,125961944.6
USDT_BTC,1618614000,61663.75,61333,61547.32,61334.8,128838131.1
USDT_BTC,1618617600,61740.04,61114.14,61334.81,61439.99,168858952.8
USDT_BTC,1618621200,62010,61439.98,61439.99,61887.24,170796542.2
USDT_BTC,1618624800,62308.67,61887.25,61887.25,62164.89,141617022.1
USDT_BTC,1618628400,62506.05,61911.13,62164.89,62372.27,153198757.9
USDT_BTC,1618632000,62464.38,62090.98,62372.27,62221.03,143591702.5
USDT_BTC,1618635600,62287.28,61990.77,62221.02,62159.71,113929069
USDT_BTC,1618639200,62181.53,61857.55,62159.71,62000.75,104405302.7
USDT_BTC,1618642800,62305,61950,62000.75,62114.99,120987910.6
USDT_BTC,1618646400,62400,62114.99,62114.99,62399.86,126028567.3
USDT_BTC,1618650000,62458.28,61480.24,62399.87,61711.29,198603605.3
USDT_BTC,1618653600,61891.33,61258.08,61711.29,61365.23,151770997.5
USDT_BTC,1618657200,61455,60700.55,61365.24,60886.91,221502812.2
USDT_BTC,1618660800,61089.85,60500,60886.93,61061.52,223254144.4
USDT_BTC,1618664400,61187,60369.12,61061.52,61025.41,208634438
USDT_BTC,1618668000,61222,60566.79,61025.4,60610.97,164842775.1
USDT_BTC,1618671600,60655.5,60094,60610.97,60264.66,215396894.6
USDT_BTC,1618675200,60685.51,59842.28,60264.65,60377.01,184886264.6
USDT_BTC,1618678800,60592.95,59637.12,60377.01,59705.62,150021292.3
USDT_BTC,1618682400,60525.8,59580.91,59705.62,60379.99,163138673.1
USDT_BTC,1618686000,60785,60379.99,60380,60705.02,118138979.3
USDT_BTC,1618689600,60887.07,60600.6,60705.02,60802.38,85602696.75
USDT_BTC,1618693200,60955,60558.43,60802.38,60713.98,87660433.47
USDT_BTC,1618696800,60819.95,60354.55,60713.98,60633.78,71784931.46
USDT_BTC,1618700400,60804.57,59969.98,60633.77,60006.66,117049045.3
USDT_BTC,1618704000,60499,59312.07,60006.67,59386.59,222376226.8
USDT_BTC,1618707600,59737.31,58955.57,59386.59,59220.01,259353500.4
USDT_BTC,1618711200,59481.79,58598.8,59220.01,58804.21,253892645.2
USDT_BTC,1618714800,58984.69,50931.3,58804.21,55014.46,864567947.2
USDT_BTC,1618718400,56033.92,53924.76,55000.01,54829.24,708630386.8
USDT_BTC,1618722000,55850,54732.39,54854.55,55569.18,378808939.2
USDT_BTC,1618725600,56381,55300,55569.18,55728.66,328487188.1
USDT_BTC,1618729200,56527.04,55716.55,55731.24,56180.34,279289463
USDT_BTC,1618732800,56498,54459.56,56184.51,54953.65,423691155.2
USDT_BTC,1618736400,55294.21,54023.13,54954.85,54964.61,405881923.4
USDT_BTC,1618740000,55364.11,54517.32,54972,54640.93,259905788.7
USDT_BTC,1618743600,55079.62,53064.66,54640.93,53308.92,309752790.1
USDT_BTC,1618747200,54999.71,53200,53299.32,54947.24,336719462
USDT_BTC,1618750800,55309.34,54620.26,54947.24,55169.06,221462485
USDT_BTC,1618754400,55774.23,55004.11,55169.06,55135.56,237686500.4
USDT_BTC,1618758000,55574.23,54700,55135.56,55452.45,234009189.2
USDT_BTC,1618761600,55967.66,55232.32,55452.45,55432.76,245612628.6
USDT_BTC,1618765200,55645.01,54859.75,55432.77,55150.01,157066987.3
USDT_BTC,1618768800,55685.27,54982.02,55151.12,55473.86,125935466.1
USDT_BTC,1618772400,55817.54,55286.72,55473.85,55720.66,129001786.9
USDT_BTC,1618776000,56288.58,55709.86,55720.66,56179.99,151813640.4
USDT_BTC,1618779600,56363,55537.48,56179.99,56300.01,127209290.7
USDT_BTC,1618783200,56688.28,56004.33,56300.01,56535.85,159604269.4
USDT_BTC,1618786800,56600,56008,56535.84,56150.01,128620067.4
USDT_BTC,1618790400,56841.89,55690.62,56150.01,56771.94,179795840.1
USDT_BTC,1618794000,57099.91,56650,56771.94,56757.4,168573232.5
USDT_BTC,1618797600,57222,56530.75,56757.16,56883.43,122727668.1
USDT_BTC,1618801200,57291,56700.36,56883.43,57030.9,133344667
USDT_BTC,1618804800,57171.73,56679.8,57030.9,56951.86,116893783.4
USDT_BTC,1618808400,56965.3,56410.68,56951.86,56500,139205439.3
USDT_BTC,1618812000,57339.8,56500,56500.01,57249.99,157035001.5
USDT_BTC,1618815600,57485.46,57020.3,57249.99,57323.35,188864201.7
USDT_BTC,1618819200,57526.81,56750.89,57323.34,56778.8,260192084.7
USDT_BTC,1618822800,57098.86,56574.76,56778.8,56681.9,216298457.7
USDT_BTC,1618826400,56785.5,56120.03,56681.9,56522.65,261792263.1
USDT_BTC,1618830000,57323.99,56462,56522.65,57107.4,197041024.8
USDT_BTC,1618833600,57142.2,56443.27,57107.41,56515.7,148776017.5
USDT_BTC,1618837200,56783.36,56002.56,56515.7,56630.91,233160091.3
USDT_BTC,1618840800,56635.1,55073.39,56630.9,55439.86,403449486.9
USDT_BTC,1618844400,55475.3,54221.58,55439.86,54585.22,382445196.5
USDT_BTC,1618848000,55554,54351.67,54581.82,54826.99,275039318.6
USDT_BTC,1618851600,55491.64,54560.53,54826.99,55369.68,144875439.9
USDT_BTC,1618855200,55826.49,55300.31,55369.68,55635.03,121297335.4
USDT_BTC,1618858800,56100,55387.25,55635.03,55930.94,123761194.1
USDT_BTC,1618862400,56410,55750,55930.94,56130.02,121167086.1
USDT_BTC,1618866000,56600,55678.63,56130.02,56245.2,100450420.4
USDT_BTC,1618869600,56348.05,55795.95,56245.2,55993.56,80124994.82
USDT_BTC,1618873200,56199.74,55517.45,55993.56,55633.14,122309335.3
USDT_BTC,1618876800,55792.15,54328.78,55633.14,54631.29,327059611.4
USDT_BTC,1618880400,55378.42,54237.04,54631.29,54764.12,178874714.8
USDT_BTC,1618884000,55372.5106,54306.4975,54659.1864,54867.9671,162329775.5
USDT_BTC,1618887600,55360.6918,54445.4125,54714.9792,55075.6613,129239896.9
USDT_BTC,1618891200,55350.28,54567.79,54764.13,55258.63,100089289.6
USDT_BTC,1618894800,55486.31,54691.87,55258.64,54950.04,146318237.3
USDT_BTC,1618898400,55189.97,53501.01,54950.04,53856.35,232198771.9
USDT_BTC,1618902000,54431.04,53329.96,53856.36,54410.57,209632857.8
USDT_BTC,1618905600,55313.9,54230.38,54410.57,55220.29,176879074.1
USDT_BTC,1618909200,55433.4,54781.59,55220.3,54889.16,157442534.4
USDT_BTC,1618912800,56239.31,54824.81,54889.15,55908.52,243623878.8
USDT_BTC,1618916400,56419.13,55680.64,55908.52,56266.83,155239086.7
USDT_BTC,1618920000,56290.31,55604.73,56266.83,55801.14,151248103
USDT_BTC,1618923600,56320.55,55693.69,55801.13,56317.99,152665409.8
USDT_BTC,1618927200,56455.93,55200,56318,55336.14,239358221.2
USDT_BTC,1618930800,55567.87,54649.58,55336.14,55323.19,213523519.8
USDT_BTC,1618934400,55798.28,55099.63,55323.18,55784.86,210729713.6
USDT_BTC,1618938000,55935,55465.15,55784.86,55871.72,135858330.7
USDT_BTC,1618941600,56500,55707.69,55871.72,56253.81,204590493.7
USDT_BTC,1618945200,56782,56176.02,56254.98,56572.44,202907563
USDT_BTC,1618948800,57076.24,56347.84,56572.44,56725,219936180.1
USDT_BTC,1618952400,57020.77,56424.25,56725.01,57020.76,141220268
USDT_BTC,1618956000,57050,56090,57020.76,56380,130644206.4
USDT_BTC,1618959600,56573.54,56177.97,56380,56425,107661325.4
USDT_BTC,1618963200,56757.91,55582.08,56425,55679.99,170656326.1
USDT_BTC,1618966800,56205.88,55332.96,55679.99,56044.2,181036375
USDT_BTC,1618970400,56300,55894.95,56044.75,56109.73,94291364.4
USDT_BTC,1618974000,56171.39,55170.61,56109.72,55204.6,152731473.4
USDT_BTC,1618977600,55559.35,54968.69,55204.6,55386.31,140604495.2
USDT_BTC,1618981200,55660,55058.54,55386.3,55408.89,116451485
USDT_BTC,1618984800,55822.77,55140.17,55406.1,55559.57,120468446.1
USDT_BTC,1618988400,55717.11,55158.31,55559.58,55304.04,103779933.7
USDT_BTC,1618992000,55670,54757.63,55304.04,55445.49,148742202
USDT_BTC,1618995600,55750,55279.57,55445.48,55570.01,99818939.58
USDT_BTC,1618999200,55597.49,54801.25,55570,54916.83,173384957.8
USDT_BTC,1619002800,55194.69,54276.85,54916.83,54563.37,208500285.9
USDT_BTC,1619006400,55550,54300,54563.36,55433.39,217999246.2
USDT_BTC,1619010000,55690,55284.34,55433.39,55569.31,129781104.3
USDT_BTC,1619013600,56333,55217.22,55569.31,56182.11,208369587.2
USDT_BTC,1619017200,56346.7,55810,56182.12,56153.75,180037114.2
USDT_BTC,1619020800,56339.98,55631.26,56149.93,55743.81,159376083.9
USDT_BTC,1619024400,55819.52,55405,55743.82,55526.01,116158897.4
USDT_BTC,1619028000,55610.9,55129,55526,55306.35,109425208.5
USDT_BTC,1619031600,55738.14,55306.34,55306.34,55478.7,91310408.01
USDT_BTC,1619035200,55481.16,54777,55478.7,54956.93,142638607.3
USDT_BTC,1619038800,55378.43,54678.82,54956.93,54745.78,122048112.7
USDT_BTC,1619042400,55030,53770,54749.82,53996.73,324050841.1
USDT_BTC,1619046000,54337.93,53536.02,53996.73,53787.63,192888083.8
USDT_BTC,1619049600,54275.48,53200,53787.62,54070,260533917.4
USDT_BTC,1619053200,54638,53901,54070,53911.88,152256808.8
USDT_BTC,1619056800,53958.56,52561,53911.88,53760.82,455824998.3
USDT_BTC,1619060400,54150,53200,53760.81,53497.09,238644795.6
USDT_BTC,1619064000,54356.79,53450,53494.63,54271.67,169791991.6
USDT_BTC,1619067600,54621.67,54012.98,54271.68,54457.72,144151791.1
USDT_BTC,1619071200,54850,54252.38,54457.73,54457.46,156066284.9
USDT_BTC,1619074800,54597,54096.08,54457.46,54144.99,134734229.8
USDT_BTC,1619078400,54254.5,53080,54146.01,53652,263311977.1
USDT_BTC,1619082000,54350,53249.02,53652,54303.92,178342097.6
USDT_BTC,1619085600,54444,53879.07,54303.93,53899.71,149696969.1
USDT_BTC,1619089200,55223,53891.21,53901.46,54866.62,230201060.8
USDT_BTC,1619092800,55521.48,54726.34,54866.63,54990.48,240065309.9
USDT_BTC,1619096400,55280,54391.56,54990.49,54419.13,184801364
USDT_BTC,1619100000,54861.08,54378.29,54419.13,54744.24,142671262.9
USDT_BTC,1619103600,54843.24,54310.04,54744.24,54651.64,129656408.7
USDT_BTC,1619107200,55166.19,54484.34,54651.63,54897.11,140350282.5
USDT_BTC,1619110800,55018.67,53380,54897.11,53437.4,278485617.4
USDT_BTC,1619114400,53682.03,52703.47,53437.4,53372.69,349921824.5
USDT_BTC,1619118000,53550,52222.17,53372.69,52923.54,329876788.1
USDT_BTC,1619121600,52932.39,51500,52923.54,51623.57,397738833.2
USDT_BTC,1619125200,52102.5,50500,51629.98,51673.71,492400113.9
USDT_BTC,1619128800,52234.74,51310.34,51679.97,51620.8,223766504
USDT_BTC,1619132400,52221.01,51450.01,51620.8,51690.96,151692626.3
USDT_BTC,1619136000,52131.85,51280.52,51690.95,51524.09,272373863.4
USDT_BTC,1619139600,51725.74,49722.22,51524.76,51080.59,593144862.9
USDT_BTC,1619143200,51427.93,48555,51048.59,49999.99,771280685.5
USDT_BTC,1619146800,50435.45,49647.2,50000,50298.76,346870296
USDT_BTC,1619150400,50572.08,49073.61,50298.76,49178.19,300998502.5
USDT_BTC,1619154000,49937.27,48443.01,49178.2,49501.73,362181710.8
USDT_BTC,1619157600,49528.99,48500,49501.74,49051.48,339828823.4
USDT_BTC,1619161200,49500,47700,49051.48,47942.44,480152397.9
USDT_BTC,1619164800,48858.14,47500,47936,48749.75,397476713.7
USDT_BTC,1619168400,48783.6,47842.61,48761.02,48226.87,212013562.4
USDT_BTC,1619172000,49665.32,48130.03,48226.86,49455.53,314295004.7
USDT_BTC,1619175600,50269.17,49271.03,49457.48,50070.36,255390972.1
USDT_BTC,1619179200,50300,49189.43,50070.36,49249.3,201370972.3
USDT_BTC,1619182800,49470.33,48541,49249.3,49127.39,233396191.6
USDT_BTC,1619186400,49943.91,48811.57,49128.47,49728.37,160564043.9
USDT_BTC,1619190000,49935.01,48981,49728.42,49836.62,185753789.9
USDT_BTC,1619193600,50126.48,49470.26,49836.63,49836.91,145826444.3
USDT_BTC,1619197200,50115.75,49510.42,49836.9,49824.74,149624447.9
USDT_BTC,1619200800,50777,49620.02,49827.18,50563.59,155559916.5
USDT_BTC,1619204400,50920,50413.51,50563.59,50876.72,139019099.2
USDT_BTC,1619208000,51301.34,50500,50876.71,50504.32,249525172.3
USDT_BTC,1619211600,50950.01,50284.38,50505.35,50298.07,125533875.1
USDT_BTC,1619215200,50720,50140,50298.07,50469.05,90921531.34
USDT_BTC,1619218800,51146.77,50469.11,50469.12,51125.14,80458084.4
USDT_BTC,1619222400,51166.22,49560,51110.56,49864.95,204456995.2
USDT_BTC,1619226000,50050,49700.4,49864.94,49724.1,99085659.4
USDT_BTC,1619229600,50395.15,49304.06,49724.1,50067.37,137536840.4
USDT_BTC,1619233200,50452.37,50011.39,50067.36,50109.93,89095116.13
USDT_BTC,1619236800,50631.16,49900,50109.92,50412.76,88094085.67
USDT_BTC,1619240400,50544.86,50175.19,50412.76,50456.09,79111109.19
USDT_BTC,1619244000,50520.57,50155,50456.09,50210.75,78939077.91
USDT_BTC,1619247600,50210.76,49649.7,50210.76,49805.2,128166468.1
USDT_BTC,1619251200,50217.89,49689.09,49798.96,49762.54,105233380.8
USDT_BTC,1619254800,49800,49424,49762.54,49507.07,109038060.4
USDT_BTC,1619258400,49509.27,48925.15,49507.16,48991.37,171608263.2
USDT_BTC,1619262000,49523,48657.14,48991.36,49073.71,205896574
USDT_BTC,1619265600,49797.61,48917.16,49072.12,49549.87,178052610.4
USDT_BTC,1619269200,49747.48,49334.49,49554.73,49554.32,117876881.8
USDT_BTC,1619272800,49554.33,49100,49554.32,49294.71,100600975.9
USDT_BTC,1619276400,50360.63,48900,49295.64,50212.03,208604097.7
USDT_BTC,1619280000,50300,49838.72,50210.01,49894.73,100340344.8
USDT_BTC,1619283600,50159.76,49650,49894.73,50121.31,78987494.62
USDT_BTC,1619287200,50800.74,49986.03,50123.44,50562.06,109386920.5
USDT_BTC,1619290800,50888,50562.05,50562.05,50667.75,63325824.49
USDT_BTC,1619294400,50995,50535.86,50667.79,50930.49,79404295.04
USDT_BTC,1619298000,51000,50623.01,50930.49,50853.72,63853666.26
USDT_BTC,1619301600,50934.4,50223.72,50853.71,50298.84,81342560.61
USDT_BTC,1619305200,50519.75,49900,50292.32,50047.84,84043700.47
USDT_BTC,1619308800,50302.15,49716.41,50047.84,49821.69,112205918.3
USDT_BTC,1619312400,50306.12,49800,49821.69,50132.66,65340233.01
USDT_BTC,1619316000,50452.85,50120.88,50132.66,50289.01,60867275.73
USDT_BTC,1619319600,50331.16,49600,50289.01,49615.54,83000342.8
USDT_BTC,1619323200,49705.04,49600.24,49626.76,49683.94,292226.0135
USDT_BTC,1619326800,49825.7816,49615.2088,49638.7699,49768.3999,9915447.025
USDT_BTC,1619330400,49946.5232,49630.1776,49650.7798,49852.8598,19538668.04
USDT_BTC,1619334000,50188.0064,49660.1152,49674.7996,50021.7796,38785110.06
USDT_BTC,1619337600,50280,49671.52,49683.95,50086.13,46117087.97
USDT_BTC,1619341200,50223.21,49161.94,50086.77,49486.62,190061659.7
USDT_BTC,1619344800,49918,49179.43,49486.62,49342.51,193203101.6
USDT_BTC,1619348400,49683.54,49248.52,49339.75,49550.73,92382622.02
USDT_BTC,1619352000,49974.65,49450,49550.74,49859.54,120033917.9
USDT_BTC,1619355600,50157.46,49750,49861.21,49872.91,146422751
USDT_BTC,1619359200,50500,49700,49872.9,50335.68,141876152.8
USDT_BTC,1619362800,50567.91,50191.26,50335.67,50257.97,121435382.2
USDT_BTC,1619366400,50395.49,50043.28,50257.97,50395.49,96867169.45
USDT_BTC,1619370000,50434,49768.17,50395.49,49921.81,103274522.3
USDT_BTC,1619373600,49949.23,49470,49921.81,49622.7,121920475.7
USDT_BTC,1619377200,49785.95,49295.09,49622.7,49333.01,88313841.28
USDT_BTC,1619380800,49593.18,47900,49333.01,48094.68,260540905.5
USDT_BTC,1619384400,48392.49,46930,48097.99,47598.87,390027327.5
USDT_BTC,1619388000,48812.33,47507.31,47598.87,48689.03,270346174.3
USDT_BTC,1619391600,49171.76,48500,48694.09,49066.77,163329228.1
USDT_BTC,1619395200,50989,48753.44,49066.76,50900,345383279.9
USDT_BTC,1619398800,51983.56,50437.37,50899.99,51920.39,319893072.7
USDT_BTC,1619402400,52500,51698.09,51920.39,51969.24,263379177.2
USDT_BTC,1619406000,52427.97,51833.31,51961.34,52398.99,164144680.1
USDT_BTC,1619409600,52722.35,52000,52398.99,52299.99,162645343.7
USDT_BTC,1619413200,52579.91,52051.06,52300,52535.23,134576904
USDT_BTC,1619416800,53080,52421.23,52535.23,52832,210762520.9
USDT_BTC,1619420400,52969.35,52445.48,52831.99,52801.37,174313043.8
USDT_BTC,1619424000,52981.07,52507.41,52801.37,52584.19,125508794.8
USDT_BTC,1619427600,53544.68,52275,52584.19,53450.04,224337120
USDT_BTC,1619431200,53530.29,53119.01,53450.04,53217.03,166610405.9
USDT_BTC,1619434800,53685,53217.03,53217.03,53598.39,176936272.2
USDT_BTC,1619438400,53950,53407.82,53598.39,53484.75,221758163.6
USDT_BTC,1619442000,53894.61,53200,53484.74,53659.52,197205379.8
USDT_BTC,1619445600,53844.19,53354.38,53657.33,53545.87,137747913.2
USDT_BTC,1619449200,53700.02,53239.69,53545.87,53571.12,112644369.9
USDT_BTC,1619452800,53757.97,52868.07,53571.13,53284.61,209291718.9
USDT_BTC,1619456400,54356.62,53276.75,53284.6,54034.75,208166510.3
USDT_BTC,1619460000,54284.46,53880.27,54034.74,54245.87,133217585.6
USDT_BTC,1619463600,54300,53702.08,54245.87,54036.19,178955183.2
USDT_BTC,1619467200,54040,53179.68,54038.21,53180,186719829.5
USDT_BTC,1619470800,53478,52600.36,53180.01,53363.54,249034645.2
USDT_BTC,1619474400,54250,52857.14,53363.53,53582.45,156014986.1
USDT_BTC,1619478000,54050.08,53451.12,53582.45,54001.39,96441602.75
USDT_BTC,1619481600,54160.61,53519,54001.38,53657.36,118420311.6
USDT_BTC,1619485200,53838.58,53571.88,53657.35,53772.23,90345443.11
USDT_BTC,1619488800,54000,53728.68,53772.23,53812.01,103794651.9
USDT_BTC,1619492400,53827.34,53267.71,53812,53460.3,104762769.9
USDT_BTC,1619496000,53591.51,53222,53460.3,53456.85,90716503.42
USDT_BTC,1619499600,53970,53405.82,53456.85,53918.3,102911018.7
USDT_BTC,1619503200,54933.74,53898.61,53918.3,54700.34,249373833
USDT_BTC,1619506800,54879.72,54317.13,54700.35,54545.01,128036214.3
USDT_BTC,1619510400,54986.96,54349.77,54545,54430.17,131278127.3
USDT_BTC,1619514000,54688.49,54248.92,54430.25,54487.04,99454964.07
USDT_BTC,1619517600,54782.7,54426.66,54487.05,54683.34,117265007
USDT_BTC,1619521200,55242.32,54625.31,54688.72,55152.43,180493525.7
USDT_BTC,1619524800,55281.16,54736.78,55152.43,54838.53,124238125.6
USDT_BTC,1619528400,55040.83,54400,54838.53,54726.35,141817316
USDT_BTC,1619532000,55068.91,54258.32,54726.34,54953.92,261829029.6
USDT_BTC,1619535600,55300,54820.38,54953.27,54981.87,149293186.7
USDT_BTC,1619539200,55081.61,54545.64,54981.86,54663.28,128794610.8
USDT_BTC,1619542800,54933.45,54258.4,54663.28,54875.62,120529782.3
USDT_BTC,1619546400,54991.45,54624.76,54875.63,54960.01,85780447.9
USDT_BTC,1619550000,54976.49,54613.68,54960.01,54761.7,75121933.96
USDT_BTC,1619553600,55183.33,54761.7,54761.7,55133.88,80640935.63
USDT_BTC,1619557200,55460,54818.48,55133.88,55275.29,94821947.71
USDT_BTC,1619560800,55339.42,54875.36,55275.29,54944.72,76931431.07
USDT_BTC,1619564400,55049.97,54738.43,54944.72,55011.97,93068211.36
USDT_BTC,1619568000,55466.31,54967.38,55011.97,55384.61,146267248.6
USDT_BTC,1619571600,55738,55280.01,55384.61,55471.2,131811804.5
USDT_BTC,1619575200,55629.67,55173.2,55471.2,55189.99,124090156.6
USDT_BTC,1619578800,55276.76,54769.42,55190,54774.05,136366301.5
USDT_BTC,1619582400,54995.07,54545,54774.05,54820.54,88657559.84
USDT_BTC,1619586000,54938.4,54400,54820.54,54594.5,107770750.4
USDT_BTC,1619589600,54628.65,53813.16,54599.24,54144.18,263419901.5
USDT_BTC,1619593200,54550.78,54040.01,54144.18,54255.98,108174602.2
USDT_BTC,1619596800,54535.51,54055.83,54255.98,54063.23,97936694.19
USDT_BTC,1619600400,54420.86,53917.64,54063.23,54215.31,122554515
USDT_BTC,1619604000,54476.26,54102.35,54215.3,54413.56,72648531.5
USDT_BTC,1619607600,55087.85,54411.81,54413.57,54853.26,168140906.9
USDT_BTC,1619611200,55327,54762.42,54853.26,55175.25,135192959.9
USDT_BTC,1619614800,55195.35,54625,55175.25,54780,110335551.6
USDT_BTC,1619618400,54917.29,54460.41,54780.01,54489.22,101347488.3
USDT_BTC,1619622000,54611.27,54111.11,54489.21,54338.14,112435960
USDT_BTC,1619625600,54775,54245.33,54338.14,54704.76,93745992.45
USDT_BTC,1619629200,54975.45,54523,54704.75,54838.72,76195098.77
USDT_BTC,1619632800,55070,54643.45,54838.73,54933.76,91521300.87
USDT_BTC,1619636400,55432,54724.91,54933.75,55411.97,96833238.51
USDT_BTC,1619640000,56428,54159,55407.03,54369.08,398476398.1
USDT_BTC,1619643600,54884,54002,54369.08,54801.34,98557220.84
USDT_BTC,1619647200,54838.43,54311,54801.33,54466.72,71479130.59
USDT_BTC,1619650800,54886.63,54363.86,54469.96,54846.22,66283474.72
USDT_BTC,1619654400,55195.84,54673.96,54846.23,54720.07,102917751.1
USDT_BTC,1619658000,54775.98,54415.37,54720.07,54567.68,91120003.14
USDT_BTC,1619661600,54752.12,54306.01,54567.68,54575.94,94284399.73
USDT_BTC,1619665200,54632.58,54046.33,54575.93,54265.1,100779374.8
USDT_BTC,1619668800,54265.1,53510,54265.1,53564.94,165163667.4
USDT_BTC,1619672400,53976.19,53482.22,53564.94,53896.92,114771749
USDT_BTC,1619676000,54493.87,53856.49,53896.92,54372.84,111536601.4
USDT_BTC,1619679600,54486.45,54255,54372.84,54465.14,80388505.21
USDT_BTC,1619683200,54467.99,53850,54465.27,53929.29,125379263.4
USDT_BTC,1619686800,54739.43,53759.98,53929.28,54541.01,152302986
USDT_BTC,1619690400,54689.48,54338.33,54540.01,54428.04,94625878.17
USDT_BTC,1619694000,54546.33,54105.22,54428.04,54300.16,100740551.1
USDT_BTC,1619697600,54531.89,54159.47,54300.16,54330.01,108903744.3
USDT_BTC,1619701200,54404.59,53560,54330.01,53606.03,168444811.2
USDT_BTC,1619704800,53913.78,53508,53606.03,53682.26,134551012.9
USDT_BTC,1619708400,53912.83,53303.68,53682.26,53703.11,145220022
USDT_BTC,1619712000,53816.19,52950,53703.11,52972,178771149.7
